id,code,decor,structure,name,url,price,category,sellUnit,Label,height,width,description,isNew,worktop,thickness,producer,url + code
recUvSz60PgU94KDt,0515_PE_2800x2070_18,0515,PE,PIASKOWY,https://azmproducts.plasmic.run/product/recUvSz60PgU94KDt,"PLN 247,24",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recUvSz60PgU94KDt, 0515_PE_2800x2070_18"
rec8zb3V7rysvaVRx,0522_PE_2800x2070_18,0522,PE,BEŻOWY,https://azmproducts.plasmic.run/product/rec8zb3V7rysvaVRx,"PLN 247,24",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/rec8zb3V7rysvaVRx, 0522_PE_2800x2070_18"
rec3HbDWqoZ5iLck1,0540_PE_2800x2070_18,0540,PE,MANHATTAN SZARY,https://azmproducts.plasmic.run/product/rec3HbDWqoZ5iLck1,"PLN 247,24",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/rec3HbDWqoZ5iLck1, 0540_PE_2800x2070_18"
recpOlkEZ2MgMKIMn,0564_PE_2800x2070_18,0564,PE,MIGDAŁOWY,https://azmproducts.plasmic.run/product/recpOlkEZ2MgMKIMn,"PLN 247,24",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recpOlkEZ2MgMKIMn, 0564_PE_2800x2070_18"
recgWOX14BVmMakuy,1700_PE_2800x2070_18,1700,PE,STALOWO SZARY,https://azmproducts.plasmic.run/product/recgWOX14BVmMakuy,"PLN 247,24",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recgWOX14BVmMakuy, 1700_PE_2800x2070_18"
recEfENv0NlkUgOBj,5981_BS_2800x2070_18,5981,BS,KASZMIR,https://azmproducts.plasmic.run/product/recEfENv0NlkUgOBj,"PLN 201,69",Płyta,PÓŁ,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recEfENv0NlkUgOBj, 5981_BS_2800x2070_18"
recIw9qvdlmb5keOi,5981_PD_2800x2070_18,5981,PD,KASZMIR NOWOŚĆ,https://azmproducts.plasmic.run/product/recIw9qvdlmb5keOi,"PLN 214,45",Płyta,CAŁA,,2800,2070,Płyta laminowana,checked,,18,Kronospan,"https://azmproducts.plasmic.run/product/recIw9qvdlmb5keOi, 5981_PD_2800x2070_18"
rec8f7UJh8tlAp8gY,5982_BS_2800x2070_18,5982,BS,MUSZLA,https://azmproducts.plasmic.run/product/rec8f7UJh8tlAp8gY,"PLN 247,24",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/rec8f7UJh8tlAp8gY, 5982_BS_2800x2070_18"
rec6L4ojLIHT0KzJ2,7031_BS_2800x2070_18,7031,BS,KREM,https://azmproducts.plasmic.run/product/rec6L4ojLIHT0KzJ2,"PLN 247,24",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/rec6L4ojLIHT0KzJ2, 7031_BS_2800x2070_18"
recq0vIKdp9M0NWiU,7045_SU_2800x2070_18,7045,SU,SZAMPAŃSKI,https://azmproducts.plasmic.run/product/recq0vIKdp9M0NWiU,"PLN 247,24",Płyta,PÓŁ,,2800,2070,Płyta laminowana,,7045 RS,18,Kronospan,"https://azmproducts.plasmic.run/product/recq0vIKdp9M0NWiU, 7045_SU_2800x2070_18"
recVbaF8M073O8u3F,8100_SM _2800x2070_18,8100,SM ,PERŁOWY BIAŁY,https://azmproducts.plasmic.run/product/recVbaF8M073O8u3F,"PLN 247,24",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recVbaF8M073O8u3F, 8100_SM _2800x2070_18"
recp4ia5zJjfoMi5q,8533_BS_2800x2070_18,8533,BS,MACCHIATO,https://azmproducts.plasmic.run/product/recp4ia5zJjfoMi5q,"PLN 247,24",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recp4ia5zJjfoMi5q, 8533_BS_2800x2070_18"
reci74nWuQG77C7OJ,8681_SM _2800x2070_18,8681,SM ,BIAŁY BRYLANTOWY,https://azmproducts.plasmic.run/product/reci74nWuQG77C7OJ,"PLN 213,75",Płyta,PÓŁ,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/reci74nWuQG77C7OJ, 8681_SM _2800x2070_18"
recNfYjlHEoXG7Vzf,8681_SU_2800x2070_18,8681,SU,BIAŁY BRYLANTOWY,https://azmproducts.plasmic.run/product/recNfYjlHEoXG7Vzf,"PLN 247,24",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recNfYjlHEoXG7Vzf, 8681_SU_2800x2070_18"
recKzqomBnk6NrK2s,0125_BS_2800x2070_18,0125,BS,NIEBIESKI,https://azmproducts.plasmic.run/product/recKzqomBnk6NrK2s,"PLN 280,86",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recKzqomBnk6NrK2s, 0125_BS_2800x2070_18"
receXs3Tfk1FtBFyB,0132_BS_2800x2070_18,0132,BS,POMARAŃCZOWY,https://azmproducts.plasmic.run/product/receXs3Tfk1FtBFyB,"PLN 280,86",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/receXs3Tfk1FtBFyB, 0132_BS_2800x2070_18"
recnRp1ZKzkb4aQuW,0134_BS_2800x2070_18,0134,BS,ŻÓŁTY,https://azmproducts.plasmic.run/product/recnRp1ZKzkb4aQuW,"PLN 280,86",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recnRp1ZKzkb4aQuW, 0134_BS_2800x2070_18"
recCwXTPENoyzflDE,0244_SU_2800x2070_18,0244,SU,PETROL,https://azmproducts.plasmic.run/product/recCwXTPENoyzflDE,"PLN 280,86",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recCwXTPENoyzflDE, 0244_SU_2800x2070_18"
recUFFtciRdZU2kd2,0301_SU_2800x2070_18,0301,SU,CAPPUCINO,https://azmproducts.plasmic.run/product/recUFFtciRdZU2kd2,"PLN 270,15",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recUFFtciRdZU2kd2, 0301_SU_2800x2070_18"
recFOII339lKgvMcA,5994_SU_2800x2070_18,5994,SU,ALBY BLUE ,https://azmproducts.plasmic.run/product/recFOII339lKgvMcA,"PLN 270,15",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recFOII339lKgvMcA, 5994_SU_2800x2070_18"
recEUEc0bCrpdGbyg,6299_BS_2800x2070_18,6299,BS,KOBALT SZARY,https://azmproducts.plasmic.run/product/recEUEc0bCrpdGbyg,"PLN 270,15",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recEUEc0bCrpdGbyg, 6299_BS_2800x2070_18"
recIs9omSsbmHJQYn,7063_SU_2800x2070_18,7063,SU,PASTELOWY ZIELONY,https://azmproducts.plasmic.run/product/recIs9omSsbmHJQYn,"PLN 280,86",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recIs9omSsbmHJQYn, 7063_SU_2800x2070_18"
recRyHBTV6Yf1pP7l,7113_BS_2800x2070_18,7113,BS,CZERWIEŃ CHILLI,https://azmproducts.plasmic.run/product/recRyHBTV6Yf1pP7l,"PLN 280,86",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recRyHBTV6Yf1pP7l, 7113_BS_2800x2070_18"
reclIcQ6BHF6pHKzj,7166_BS_2800x2070_18,7166,BS,LATTE,https://azmproducts.plasmic.run/product/reclIcQ6BHF6pHKzj,"PLN 280,86",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/reclIcQ6BHF6pHKzj, 7166_BS_2800x2070_18"
rec0uB6RwPawXlRyq,7181_BS_2800x2070_18,7181,BS,CIEMNA CZEKOLADA ,https://azmproducts.plasmic.run/product/rec0uB6RwPawXlRyq,"PLN 280,86",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/rec0uB6RwPawXlRyq, 7181_BS_2800x2070_18"
recjp0PHtjgdkZAjJ,7190_BS_2800x2070_18,7190,BS,ZIELEŃ MAMBA,https://azmproducts.plasmic.run/product/recjp0PHtjgdkZAjJ,"PLN 280,86",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recjp0PHtjgdkZAjJ, 7190_BS_2800x2070_18"
recxyb6cUhVri7Unf,8984_BS_2800x2070_18,8984,BS,GRANATOWY,https://azmproducts.plasmic.run/product/recxyb6cUhVri7Unf,"PLN 280,86",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recxyb6cUhVri7Unf, 8984_BS_2800x2070_18"
rectCFAznH29gUnwD,9551_BS_2800x2070_18,9551,BS,CZERWONY OXID,https://azmproducts.plasmic.run/product/rectCFAznH29gUnwD,"PLN 280,86",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/rectCFAznH29gUnwD, 9551_BS_2800x2070_18"
recsKMWQQWOlr3K2W,9561_BS_2800x2070_18,9561,BS,ZIELONY OXID,https://azmproducts.plasmic.run/product/recsKMWQQWOlr3K2W,"PLN 280,86",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recsKMWQQWOlr3K2W, 9561_BS_2800x2070_18"
recdAhJrLJBvA6kcI,K096_SU_2800x2070_18,K096,SU,GLINA SZARA,https://azmproducts.plasmic.run/product/recdAhJrLJBvA6kcI,"PLN 270,15",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recdAhJrLJBvA6kcI, K096_SU_2800x2070_18"
recBAL4qoc8YYUWhH,K097_SU_2800x2070_18,K097,SU,BŁĘKITNY ZMIERZCH,https://azmproducts.plasmic.run/product/recBAL4qoc8YYUWhH,"PLN 280,86",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recBAL4qoc8YYUWhH, K097_SU_2800x2070_18"
rec31p2MdyPqAGU08,K098_SU_2800x2070_18,K098,SU,CERAMICZNY,https://azmproducts.plasmic.run/product/rec31p2MdyPqAGU08,"PLN 280,86",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/rec31p2MdyPqAGU08, K098_SU_2800x2070_18"
recLjinn7AVPelrqZ,K512_SU_2800x2070_18,K512,SU,RÓŻ NATURALNY ,https://azmproducts.plasmic.run/product/recLjinn7AVPelrqZ,"PLN 280,86",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recLjinn7AVPelrqZ, K512_SU_2800x2070_18"
reczFvhbOIboVfKqB,K513_SU_2800x2070_18,K513,SU,MARSCHMALLOW ,https://azmproducts.plasmic.run/product/reczFvhbOIboVfKqB,"PLN 280,86",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/reczFvhbOIboVfKqB, K513_SU_2800x2070_18"
recrpp99na1Dzw4CB,K514_SU_2800x2070_18,K514,SU,GŁĘBIA SAHARY ,https://azmproducts.plasmic.run/product/recrpp99na1Dzw4CB,"PLN 280,86",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recrpp99na1Dzw4CB, K514_SU_2800x2070_18"
rec3qIrnbfbHZmg8Z,K515_SU_2800x2070_18,K515,SU,PIKANTNA CZERWIEŃ ,https://azmproducts.plasmic.run/product/rec3qIrnbfbHZmg8Z,"PLN 280,86",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/rec3qIrnbfbHZmg8Z, K515_SU_2800x2070_18"
recwBcuxiU4uAZO6w,K516_SU_2800x2070_18,K516,SU,TOFFEE ,https://azmproducts.plasmic.run/product/recwBcuxiU4uAZO6w,"PLN 280,86",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recwBcuxiU4uAZO6w, K516_SU_2800x2070_18"
recpHTwKqKdXajSQ9,K517_SU_2800x2070_18,K517,SU,LAZUROWY BŁĘKIT ,https://azmproducts.plasmic.run/product/recpHTwKqKdXajSQ9,"PLN 280,86",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recpHTwKqKdXajSQ9, K517_SU_2800x2070_18"
recw4jPepI9TMKrAl,K518_SU_2800x2070_18,K518,SU,SURF BLUE ,https://azmproducts.plasmic.run/product/recw4jPepI9TMKrAl,"PLN 280,86",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recw4jPepI9TMKrAl, K518_SU_2800x2070_18"
rec6xAXodaajRtiK8,K519_SU_2800x2070_18,K519,SU,MOUSE GREY ,https://azmproducts.plasmic.run/product/rec6xAXodaajRtiK8,"PLN 201,69",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/rec6xAXodaajRtiK8, K519_SU_2800x2070_18"
recZOBIPWXYBCvVUF,K520_SU_2800x2070_18,K520,SU,CIEMNY SZMARAGD ,https://azmproducts.plasmic.run/product/recZOBIPWXYBCvVUF,"PLN 280,86",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recZOBIPWXYBCvVUF, K520_SU_2800x2070_18"
recKSICuvyv4qDYRw,K521_SU_2800x2070_18,K521,SU,DYMIONA ZIELEŃ ,https://azmproducts.plasmic.run/product/recKSICuvyv4qDYRw,"PLN 280,86",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recKSICuvyv4qDYRw, K521_SU_2800x2070_18"
reckCGArqULUpTUOh,K522_PE_2800x2070_18,K522,PE,ALUMINIUM FLASH ,https://azmproducts.plasmic.run/product/reckCGArqULUpTUOh,"PLN 270,15",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/reckCGArqULUpTUOh, K522_PE_2800x2070_18"
recctSLNMe76enh4b,K523_PE_2800x2070_18,K523,PE,PATINUM DISK ,https://azmproducts.plasmic.run/product/recctSLNMe76enh4b,"PLN 270,15",Płyta,CAŁA,,2800,2070,Płyta laminowana,,K523 PE,18,Kronospan,"https://azmproducts.plasmic.run/product/recctSLNMe76enh4b, K523_PE_2800x2070_18"
recgHK9ReG4YfKhrR,K680_PD_2800x2070_18,K680,PD,KAMIENNY BEŻ NOWOŚĆ,https://azmproducts.plasmic.run/product/recgHK9ReG4YfKhrR,"PLN 228,30",Płyta,CAŁA,,2800,2070,Płyta laminowana,checked,,18,Kronospan,"https://azmproducts.plasmic.run/product/recgHK9ReG4YfKhrR, K680_PD_2800x2070_18"
recYxBwCebqFSKNlT,K681_PD_2800x2070_18,K681,PD,ORZECH NOWOŚĆ,https://azmproducts.plasmic.run/product/recYxBwCebqFSKNlT,"PLN 228,30",Płyta,CAŁA,,2800,2070,Płyta laminowana,checked,,18,Kronospan,"https://azmproducts.plasmic.run/product/recYxBwCebqFSKNlT, K681_PD_2800x2070_18"
recUi57vFhcmKw16C,K682_PD_2800x2070_18,K682,PD,ALPACA NOWOŚĆ,https://azmproducts.plasmic.run/product/recUi57vFhcmKw16C,"PLN 228,30",Płyta,CAŁA,,2800,2070,Płyta laminowana,checked,,18,Kronospan,"https://azmproducts.plasmic.run/product/recUi57vFhcmKw16C, K682_PD_2800x2070_18"
recNrhqfnchMR3g6M,K683_PD_2800x2070_18,K683,PD,CAYENNE NOWOŚĆ,https://azmproducts.plasmic.run/product/recNrhqfnchMR3g6M,"PLN 228,30",Płyta,CAŁA,,2800,2070,Płyta laminowana,checked,,18,Kronospan,"https://azmproducts.plasmic.run/product/recNrhqfnchMR3g6M, K683_PD_2800x2070_18"
recE59STSniZhE39z,K684_PD_2800x2070_18,K684,PD,CZARNA TRUFLA,https://azmproducts.plasmic.run/product/recE59STSniZhE39z,"PLN 228,30",Płyta,CAŁA,,2800,2070,Płyta laminowana,checked,,18,Kronospan,"https://azmproducts.plasmic.run/product/recE59STSniZhE39z, K684_PD_2800x2070_18"
reccJngKqPSS4Ymun,K685_PD_2800x2070_18,K685,PD,STALOWY GRAFIT,https://azmproducts.plasmic.run/product/reccJngKqPSS4Ymun,"PLN 228,30",Płyta,CAŁA,,2800,2070,Płyta laminowana,checked,,18,Kronospan,"https://azmproducts.plasmic.run/product/reccJngKqPSS4Ymun, K685_PD_2800x2070_18"
rec1OewSXDs2ENTGc,K686_PD_2800x2070_18,K686,PD,PUDROWY RÓŻ,https://azmproducts.plasmic.run/product/rec1OewSXDs2ENTGc,"PLN 228,30",Płyta,CAŁA,,2800,2070,Płyta laminowana,checked,,18,Kronospan,"https://azmproducts.plasmic.run/product/rec1OewSXDs2ENTGc, K686_PD_2800x2070_18"
recDTbtuKFIGnpuaJ,K687_PD_2800x2070_18,K687,PD,CIEMNY LAS,https://azmproducts.plasmic.run/product/recDTbtuKFIGnpuaJ,"PLN 228,30",Płyta,CAŁA,,2800,2070,Płyta laminowana,checked,,18,Kronospan,"https://azmproducts.plasmic.run/product/recDTbtuKFIGnpuaJ, K687_PD_2800x2070_18"
recR4kWTQuoDEO5RV,0344_BS_2800x2070_18,0344,BS,WIŚNIA,https://azmproducts.plasmic.run/product/recR4kWTQuoDEO5RV,"PLN 243,72",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recR4kWTQuoDEO5RV, 0344_BS_2800x2070_18"
recHnvXf2isxN4vrh,0375_BS_2800x2070_18,0375,BS,KLON,https://azmproducts.plasmic.run/product/recHnvXf2isxN4vrh,"PLN 243,72",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recHnvXf2isxN4vrh, 0375_BS_2800x2070_18"
recmZdO1p8vWFlrHX,0381_BS_2800x2070_18,0381,BS,BUK BAVARIA,https://azmproducts.plasmic.run/product/recmZdO1p8vWFlrHX,"PLN 243,72",Płyta,PÓŁ,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recmZdO1p8vWFlrHX, 0381_BS_2800x2070_18"
reclZ0iy3GPAJl3Ln,0729_BS_2800x2070_18,0729,BS,ORZECH,https://azmproducts.plasmic.run/product/reclZ0iy3GPAJl3Ln,"PLN 243,72",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/reclZ0iy3GPAJl3Ln, 0729_BS_2800x2070_18"
recCjgnnGUp96je9B,0854_BS_2800x2070_18,0854,BS,WENGE,https://azmproducts.plasmic.run/product/recCjgnnGUp96je9B,"PLN 243,72",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recCjgnnGUp96je9B, 0854_BS_2800x2070_18"
rec336InZ7HqcE7uO,1715_BS_2800x2070_18,1715,BS,BRZOZA,https://azmproducts.plasmic.run/product/rec336InZ7HqcE7uO,"PLN 243,72",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/rec336InZ7HqcE7uO, 1715_BS_2800x2070_18"
recvBdOWS5M4r50xj,1912_BS_2800x2070_18,1912,BS,OLCHA,https://azmproducts.plasmic.run/product/recvBdOWS5M4r50xj,"PLN 243,72",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recvBdOWS5M4r50xj, 1912_BS_2800x2070_18"
rec1baEWqtdpd7HzQ,2737_PW_2800x2070_18,2737,PW,DĄB CREMONA TERRACOTTA NOWOŚĆ,https://azmproducts.plasmic.run/product/rec1baEWqtdpd7HzQ,"PLN 188,18",Płyta,CAŁA,,2800,2070,Płyta laminowana,checked,,18,Kronospan,"https://azmproducts.plasmic.run/product/rec1baEWqtdpd7HzQ, 2737_PW_2800x2070_18"
recmW1cGn2NL6zmIf,2738_PW_2800x2070_18,2738,PW,DĄB CREMONA TORRO,https://azmproducts.plasmic.run/product/recmW1cGn2NL6zmIf,"PLN 188,18",Płyta,CAŁA,,2800,2070,Płyta laminowana,checked,2738 FP,18,Kronospan,"https://azmproducts.plasmic.run/product/recmW1cGn2NL6zmIf, 2738_PW_2800x2070_18"
recfx21BPZWETYJ6G,2739_PW_2800x2070_18,2739,PW,DĄB CREMONA CANOLLO,https://azmproducts.plasmic.run/product/recfx21BPZWETYJ6G,"PLN 188,18",Płyta,CAŁA,,2800,2070,Płyta laminowana,checked,,18,Kronospan,"https://azmproducts.plasmic.run/product/recfx21BPZWETYJ6G, 2739_PW_2800x2070_18"
recYDH9IWjwbICoGd,3025_SN/PS_2800x2070_18,3025,SN/PS,DĄB SONOMA JASNY,https://azmproducts.plasmic.run/product/recYDH9IWjwbICoGd,"PLN 243,72",Płyta,PÓŁ,,2800,2070,Płyta laminowana,,3025 WO,18,Kronospan,"https://azmproducts.plasmic.run/product/recYDH9IWjwbICoGd, 3025_SN/PS_2800x2070_18"
rec8a4jMjxqIKImfk,5194_SN_2800x2070_18,5194,SN,DĄB TRUFLOWY,https://azmproducts.plasmic.run/product/rec8a4jMjxqIKImfk,"PLN 243,72",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/rec8a4jMjxqIKImfk, 5194_SN_2800x2070_18"
rectUbadZfVIsjbeq,5307_LN_2800x2070_18,5307,LN,DĄB ARTISAN ,https://azmproducts.plasmic.run/product/rectUbadZfVIsjbeq,"PLN 243,72",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/rectUbadZfVIsjbeq, 5307_LN_2800x2070_18"
recjjLxhEzxSPGmiH,5402_PS_2800x2070_18,5402,PS,DĄB WOTAN ,https://azmproducts.plasmic.run/product/recjjLxhEzxSPGmiH,"PLN 243,72",Płyta,PÓŁ,,2800,2070,Płyta laminowana,,5402 WO,18,Kronospan,"https://azmproducts.plasmic.run/product/recjjLxhEzxSPGmiH, 5402_PS_2800x2070_18"
rec7tF6FOFBTu8o21,8921_BS_2800x2070_18,8921,BS,DĄB FERRARA,https://azmproducts.plasmic.run/product/rec7tF6FOFBTu8o21,"PLN 243,72",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/rec7tF6FOFBTu8o21, 8921_BS_2800x2070_18"
rec31hbLOHPRAPzOE,8953_SU_2800x2070_18,8953,SU,ORZECH TIEPOLO,https://azmproducts.plasmic.run/product/rec31hbLOHPRAPzOE,"PLN 254,40",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/rec31hbLOHPRAPzOE, 8953_SU_2800x2070_18"
recegm4WWn0jcH3uK,9614_BS_2800x2070_18,9614,BS,ORZECH LYON,https://azmproducts.plasmic.run/product/recegm4WWn0jcH3uK,"PLN 243,72",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recegm4WWn0jcH3uK, 9614_BS_2800x2070_18"
recsnByF3duw0pWWa,9763_BS_2800x2070_18,9763,BS,WENGE LUIZIANA,https://azmproducts.plasmic.run/product/recsnByF3duw0pWWa,"PLN 243,72",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recsnByF3duw0pWWa, 9763_BS_2800x2070_18"
recFSSxjjzUe4f5vF,K688_PW_2800x2070_18,K688,PW,DĄB CANELLA NATURALNY,https://azmproducts.plasmic.run/product/recFSSxjjzUe4f5vF,"PLN 227,63",Płyta,CAŁA,,2800,2070,Płyta laminowana,checked,,18,Kronospan,"https://azmproducts.plasmic.run/product/recFSSxjjzUe4f5vF, K688_PW_2800x2070_18"
recnc5azLDX9fDlWL,K689_PW_2800x2070_18,K689,PW,DĄB CANELLA ŁUPKOWY,https://azmproducts.plasmic.run/product/recnc5azLDX9fDlWL,"PLN 227,63",Płyta,CAŁA,,2800,2070,Płyta laminowana,checked,,18,Kronospan,"https://azmproducts.plasmic.run/product/recnc5azLDX9fDlWL, K689_PW_2800x2070_18"
reckYQqlleSzHyrt2,5500_SU_2800x2070_18,5500,SU,WIĄZ SZLACHETNY,https://azmproducts.plasmic.run/product/reckYQqlleSzHyrt2,"PLN 281,51",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/reckYQqlleSzHyrt2, 5500_SU_2800x2070_18"
rec7xEuQqkCehBal3,5529_SN_2800x2070_18,5529,SN,DĄB SKALNY OREGON,https://azmproducts.plasmic.run/product/rec7xEuQqkCehBal3,"PLN 270,81",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/rec7xEuQqkCehBal3, 5529_SN_2800x2070_18"
recXY04O6QOzKoxDg,7648_SN_2800x2070_18,7648,SN,ARUSHA WENGE,https://azmproducts.plasmic.run/product/recXY04O6QOzKoxDg,"PLN 270,81",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recXY04O6QOzKoxDg, 7648_SN_2800x2070_18"
rec5iD57UXWFFI5Eg,8431_SN_2800x2070_18,8431,SN,DĄB NAGANO,https://azmproducts.plasmic.run/product/rec5iD57UXWFFI5Eg,"PLN 270,81",Płyta,PÓŁ,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/rec5iD57UXWFFI5Eg, 8431_SN_2800x2070_18"
recxcfJAMUi9EHHqg,8548_SN_2800x2070_18,8548,SN,FINELINE MOCCA,https://azmproducts.plasmic.run/product/recxcfJAMUi9EHHqg,"PLN 281,51",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recxcfJAMUi9EHHqg, 8548_SN_2800x2070_18"
recJOykhC8NdmGarL,8995_SN_2800x2070_18,8995,SN,COCO BOLO,https://azmproducts.plasmic.run/product/recJOykhC8NdmGarL,"PLN 270,81",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recJOykhC8NdmGarL, 8995_SN_2800x2070_18"
recm4NoReBlN5oRcJ,K001_PW_2800x2070_18,K001,PW,DĄB CRAFT BIAŁY,https://azmproducts.plasmic.run/product/recm4NoReBlN5oRcJ,"PLN 215,19",Płyta,PÓŁ,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recm4NoReBlN5oRcJ, K001_PW_2800x2070_18"
